2.200000	0
2.200000	20
2.200000	40
2.190000	60
2.200000	80
2.200000	100
2.210000	120
2.200000	140
2.190000	160
2.200000	180
2.200000	200
2.170000	220
2.170000	240
2.180000	260
2.210000	280
2.170000	300
2.180000	320
2.180000	340
2.210000	360
2.210000	380
