2.280000	0
2.270000	20
2.220000	40
2.200000	60
2.210000	80
2.260000	100
2.270000	120
2.220000	140
2.220000	160
2.210000	180
2.240000	200
2.210000	220
2.240000	240
2.250000	260
2.220000	280
2.230000	300
2.230000	320
2.240000	340
2.240000	360
2.230000	380
